job_id,arrive_time,model_size,batch_size,dataset_size,epochs,uses_gpu,true_runtime
2249,6470,1391,112,58304,26,1,1197.0939308263123
2250,6470,559,71,35058,32,0,1327.111281558174
2251,6471,730,57,28554,27,0,1064.8238558349822
2252,6492,52,122,9146,18,0,140.49028298132578
2253,6499,724,87,93730,38,0,4343.734355468653
2254,6499,958,38,98309,36,1,3751.020665459721
2255,6499,276,22,2544,31,0,329.2538849833823
2256,6499,159,32,38740,24,0,1471.7073241086466
2257,6499,465,107,59822,37,0,2395.0889653985964
2258,6500,860,58,97156,42,1,3203.028495976869
2259,6500,52,3,93999,46,0,9820.68196418165
2260,6500,416,122,75688,35,0,2277.065925438281
2261,6500,714,98,85068,50,0,4664.025420042663
2262,6500,653,119,67627,16,0,976.9472884678808
2263,6500,304,108,55742,6,0,298.1485361005232
2264,6500,447,31,96174,9,0,1576.7735579803827
2265,6500,94,51,67312,18,0,1846.5728698532744
2266,6500,483,73,17449,6,0,156.71312604567115
2267,6501,486,98,81511,50,0,5065.665854671488
2268,6501,720,52,12244,36,0,991.2517472822666
2269,6505,388,1,14548,22,0,904.0079237756889
2270,6508,617,56,37737,17,1,554.58283511288
2271,6511,259,108,47130,31,0,1181.8444315393829
2272,6524,468,8,65493,4,0,571.9124976309756
2273,6532,506,16,47884,29,1,1425.7908496742637
2274,6542,763,109,32290,9,0,314.6965032630593
2275,6560,655,60,38606,11,1,362.5854595955847
2276,6561,1258,20,23902,37,1,1689.5784556687947
2277,6561,498,23,17805,23,0,911.9048410918197
2278,6561,531,97,92004,20,0,1841.1200772098416
2279,6561,682,116,70381,42,0,2786.57024204647
2280,6561,93,73,82315,13,0,1288.2212521071801
2281,6562,1252,1,86282,48,1,7759.650799082243
2282,6562,233,25,26427,4,0,177.67024753617568
2283,6562,796,38,61790,18,0,2252.2197589922116
2284,6562,570,118,63148,17,1,630.3060273836157
2285,6562,1130,61,66976,13,1,792.4187969913992
2286,6562,710,61,74064,6,0,657.077575849565
2287,6569,1469,21,57001,16,1,1465.9808649769338
2288,6572,259,117,59009,4,0,199.1069078009434
2289,6572,659,18,29422,38,1,1503.6956432326426
2290,6572,492,53,70956,12,0,1290.2499357506306
2291,6573,671,17,68578,41,0,6581.258266468894
2292,6573,1025,67,50448,11,1,601.9400165272077
2293,6573,518,34,50572,4,1,242.65624371921805
2294,6574,330,124,5843,19,0,166.5610618361197
2295,6585,599,118,45665,24,0,843.6895501742035
2296,6585,218,98,21948,36,0,843.550015955577
2297,6585,271,80,95934,46,0,5814.711507142503
2298,6586,238,39,59561,44,0,4178.602398663851
2299,6586,143,21,8789,3,0,49.543389344750175
2300,6586,83,68,31093,13,0,463.36664339127844
2301,6586,1347,75,57749,18,1,1088.5423707270513
2302,6586,281,50,40072,25,0,1164.4809590241607
2303,6586,1276,79,83426,24,1,1735.921098520879
2304,6586,370,106,88675,10,0,763.9482108773759
2305,6586,780,30,18446,18,0,844.6364345898003
2306,6586,711,26,51874,13,0,1453.9766517257258
2307,6586,646,105,34114,33,0,1288.1441091876936
2308,6586,730,36,5435,2,0,54.39702977944751
2309,6586,651,53,23868,40,0,1437.522126675203
2310,6590,888,53,85733,6,1,467.79315710468444
2311,6590,646,68,84854,28,0,2884.019926089701
2312,6590,195,29,79860,8,0,1114.2934294583197
2313,6590,466,52,70259,13,0,1312.567988852892
2314,6590,474,100,8316,50,0,769.1913670614152
2315,6590,1457,115,41444,43,1,1405.011781126904
2316,6590,703,114,46380,7,0,285.3201923349313
2317,6591,532,24,88719,27,0,5369.800982863672
2318,6591,321,110,54693,22,0,1104.1792507882346
2319,6591,280,84,40485,11,0,473.6666667026476
2320,6591,280,41,21434,26,0,815.5200990252165
2321,6591,527,47,74853,30,1,2096.7480857562177
2322,6591,226,78,10338,5,0,57.903835343539356
2323,6591,465,42,18195,3,0,103.53906887079879
2324,6619,780,3,63754,5,1,518.8798363229329
2325,6619,317,99,45626,30,0,1185.1298592055448
2326,6619,668,59,98895,13,0,1764.6936086840167
2327,6619,620,63,43184,31,0,1840.5006110535662
2328,6620,1374,23,9436,30,1,992.9415585295391
2329,6620,144,13,65015,11,0,1383.7514112948318
2330,6620,662,101,77272,43,0,3682.825148611509
2331,6620,641,49,99455,46,0,7166.877061126986
2332,6620,1198,9,10306,23,1,836.6481648224019
2333,6621,390,113,62729,16,0,982.3055390337427
2334,6621,199,69,2006,47,0,254.4690745057809
2335,6621,762,91,42177,39,0,2069.8286582215487
2336,6621,772,75,82655,18,0,1837.7816243977127
2337,6621,348,8,4006,43,0,838.4612414497086
2338,6621,481,6,98039,10,0,2668.023182635407
2339,6621,1231,51,48789,17,1,929.2726432055483
2340,6621,231,32,66422,46,0,5366.398854984284
2341,6621,703,33,42915,20,0,1417.2132952139063
2342,6621,763,87,12653,2,0,41.02366761748191
2343,6621,893,29,95246,5,1,549.6863815087158
2344,6637,389,113,47068,46,0,1855.56536563936
2345,6637,730,9,42187,7,0,768.5636272290078
2346,6637,315,114,51426,39,0,2100.4072837045696
2347,6637,782,21,42270,26,1,1413.7496964669194
2348,6638,366,81,74678,36,0,3156.6769404864585
2349,6638,823,44,62596,9,1,684.6441947666672
2350,6638,1242,63,63525,33,1,2080.7383855353187
2351,6638,96,92,91822,44,0,3840.4249684491006
2352,6639,477,65,2865,20,0,215.28704412441604
2353,6646,394,15,14644,14,0,538.9056678089568
2354,6661,520,28,29512,34,0,1671.7785792204675
2355,6661,190,118,4452,50,0,288.4668083509497
2356,6661,113,14,83927,38,0,5779.869059719387
2357,6661,671,67,69644,2,1,134.50358549962678
2358,6662,717,30,75029,45,0,6543.360973604818
2359,6662,303,98,55644,29,0,1894.060568539208
2360,6662,774,63,30714,26,0,1297.1025793019621
2361,6662,1475,43,59426,33,1,2229.5919427834065
2362,6662,590,20,42443,33,0,2850.0279221992714
2363,6662,149,99,68390,14,0,839.188105041906
2364,6662,973,94,13587,16,1,231.272476280904
2365,6663,772,116,87243,50,0,4924.025147720699
2366,6663,410,57,15561,41,0,857.8917477703988
2367,6663,503,14,14621,12,1,348.23882087130204
2368,6663,609,31,82496,33,0,5369.414822869546
2369,6663,237,48,61966,31,0,2907.380176682994
2370,6729,187,77,82146,11,0,915.9987356448498
2371,6741,51,87,74407,20,0,1593.1527175719152
2372,6753,130,116,21029,38,0,649.7818708980129
2373,6754,620,119,77802,42,0,3562.8500532019834
2374,6760,523,89,11074,13,0,237.6946082920297
2375,6760,793,63,18285,24,1,442.14693676589127
2376,6769,503,120,92252,46,0,4775.934445821695
2377,6819,554,84,46464,35,0,1922.4117905580988
2378,6823,389,72,70804,41,0,3199.306254905374
2379,6823,284,53,27785,39,0,1478.8449960506543
2380,6823,762,63,98900,13,1,1119.0403670153087
2381,6823,687,79,60357,49,0,4049.660267111986
2382,6824,420,37,90695,16,0,2295.2313037815675
2383,6824,600,73,70944,9,1,509.76137134946106
2384,6824,1444,2,35501,6,1,417.5762311090649
2385,6824,79,120,61501,24,0,1202.7213238073152
2386,6824,738,20,36018,23,0,1712.732689402124
2387,6824,312,80,61520,49,0,3159.854494333195
2388,6825,556,2,93262,5,0,1198.255532722876
2389,6825,725,22,86949,49,0,7399.745893297957
2390,6825,875,18,43048,33,1,1694.1686061980163
2391,6858,59,65,72839,15,0,1460.254414612271
2392,6860,976,124,6983,18,1,208.46353661879147
2393,6863,1410,121,61925,12,1,511.0730068269914
2394,6864,756,48,57614,24,0,2516.942655449906
2395,6874,645,91,18619,23,1,366.3456265613065
2396,6875,723,45,92345,14,0,1989.8370834817779
2397,6878,737,35,12402,18,1,424.71332226190214
2398,6878,1182,55,93795,43,1,3815.192478340856
2399,6878,450,104,25840,49,0,1269.1167284538296
2400,6878,816,115,81280,12,1,604.1563188866119
2401,6878,787,87,28486,17,0,705.323693897495
2402,6878,1170,2,21405,11,1,586.541736624167
2403,6879,786,53,42659,49,0,3388.5375596309564
2404,6879,124,17,82331,23,0,3469.8485517399945
2405,6880,378,13,43829,23,0,1842.8337131620126
2406,6880,261,94,71902,44,0,3312.998596832244
2407,6911,665,5,36000,12,0,1044.1105740035734
2408,6914,388,3,52855,50,0,8053.037843461717
2409,6923,478,127,26388,29,0,688.986252388668
2410,6926,699,42,10521,30,0,983.8412991928258
2411,6972,449,81,63964,12,0,952.2920257187601
2412,7009,1355,16,11843,38,1,1436.148414785227
2413,7009,95,28,12088,50,0,1022.0489863485861
2414,7009,394,1,4144,19,0,442.40917169138015
2415,7009,451,35,5902,45,0,783.9732859928381
2416,7009,433,80,80866,27,0,2873.681759649489
2417,7009,598,36,43387,10,0,696.0560030494196
2418,7010,297,100,86787,43,0,3664.0382398431248
2419,7010,549,92,31814,25,1,481.72387417973414
2420,7010,527,111,89459,28,0,2690.3775991503862
2421,7010,655,42,65882,33,0,3468.7236482064905
2422,7010,63,49,57570,35,0,2877.2882503213687
2423,7011,397,97,25042,16,0,390.1464533182897
2424,7011,352,58,18358,47,0,1210.3726040349734
2425,7011,421,116,84388,8,0,587.8357603590175
2426,7011,728,73,93000,43,1,3108.2146467045804
2427,7014,585,70,31167,35,0,1299.8678907332373
2428,7037,1493,19,57568,30,1,2762.4597864584157
2429,7042,538,5,59486,4,0,587.8913315291228
2430,7042,547,78,13804,40,1,507.1414449326052
2431,7042,722,107,76058,6,0,457.5137915425033
2432,7042,108,69,98754,16,0,2006.324585598289
2433,7042,494,71,98744,45,0,5629.0226582827045
2434,7042,591,8,95988,27,0,5226.537637912679
2435,7043,215,20,40196,28,0,1783.958658780768
2436,7043,636,97,24565,30,0,945.6959923547294
2437,7043,315,36,40350,21,0,1351.4044930382283
2438,7043,206,90,59733,1,0,69.30637922744694
2439,7043,744,33,39789,50,0,3362.74642711769
2440,7043,702,27,25696,50,1,1719.10811774299
2441,7044,534,89,27370,38,0,1168.859565292869
2442,7044,636,126,24215,28,0,773.6246886387995
2443,7044,1271,79,3859,40,1,621.0451671159948
2444,7044,751,54,49957,29,0,2012.2197652263098
2445,7044,1357,116,74230,7,1,307.69947468624235
2446,7056,311,84,12836,8,0,126.5457974876584
2447,7063,96,56,71448,3,0,274.3236694900123
2448,7063,758,112,80377,50,0,4490.24292290834
2449,7063,748,29,10525,25,0,932.1724110593148
2450,7064,587,106,98719,28,1,1654.0423648504682
2451,7064,664,23,76494,29,1,2398.7348565201737
2452,7064,313,31,4357,39,0,607.8545611525236
2453,7064,577,55,61842,44,0,4059.2701770160484
2454,7064,828,79,99207,31,1,1990.2601588136106
2455,7064,780,69,95476,22,0,2606.752124856582
2456,7064,79,30,76622,35,0,3857.3588055344135
2457,7065,527,46,7494,14,1,156.38631680541883
2458,7065,1401,80,95968,36,1,2776.10472209632
2459,7065,369,94,95370,9,0,874.3141161586664
2460,7065,450,25,55402,31,0,3389.328385442849
2461,7065,1065,26,57640,1,1,71.37103320773427
2462,7081,56,105,63421,35,0,2205.672735309218
2463,7081,1266,54,77646,43,1,4185.858296369993
2464,7081,80,65,35703,17,0,609.2982489523147
2465,7081,130,86,71361,12,0,907.0193618782259
2466,7081,698,39,40161,39,0,2864.524641011021
2467,7081,1259,2,16734,23,1,1117.2580299
2468,7081,485,111,71243,42,0,2812.443065073489
2469,7082,253,122,43159,14,0,482.09017659163464
2470,7082,741,101,66274,35,0,2982.8457262176316
2471,7082,701,78,58212,25,1,1068.7084245878393
2472,7082,447,96,44142,42,0,1781.8819607362277
2473,7082,524,20,68759,11,1,987.9469625116603
2474,7082,601,48,55426,7,1,437.324553077487
2475,7082,282,10,60273,4,0,559.0839338153429
2476,7083,1488,69,32647,25,1,943.3742315872407
2477,7083,371,38,52242,28,0,2588.6031630013385
2478,7083,291,5,7103,2,0,45.961233080166345
2479,7083,626,66,37793,45,1,1417.0935114688875
2480,7092,513,55,92877,39,0,4938.14487729137
2481,7092,1348,125,63960,23,1,932.4061577390205
2482,7092,614,114,44749,34,0,1607.968923780099
2483,7092,449,118,22180,34,0,768.2253896985535
2484,7092,1292,75,54321,44,1,2660.0042635185064
2485,7092,394,3,65822,40,0,6791.281492147628
2486,7092,74,32,91947,4,0,646.5880666806135
2487,7092,326,105,28193,42,0,954.9922327122816
2488,7092,750,109,91244,15,0,1452.7547796596548
2489,7093,694,82,6045,21,0,348.98561880101664
2490,7093,396,78,21727,19,0,552.6794803177596
2491,7093,114,124,29412,43,0,951.629824193973
2492,7093,341,127,98979,45,0,4276.37362380719
2493,7093,130,17,63074,20,0,2246.764474194683
2494,7093,234,23,37966,13,0,828.8394928009591
2495,7093,1136,38,87156,9,1,869.936569669913
2496,7093,1087,46,63199,38,1,2721.192969248571
2497,7094,1432,23,42091,26,1,1702.2483871332347
2498,7101,97,86,43748,23,0,820.6274113026161
2499,7115,51,75,92825,34,0,3472.011570139178
2500,7128,786,18,80188,3,0,606.074293885707
2501,7143,244,7,45934,19,0,1845.8685763885856
2502,7144,314,126,72270,17,0,1000.4570611315622
2503,7147,683,127,81845,15,0,1134.0713359881197
2504,7153,118,18,16153,42,0,1248.0403446281293
2505,7157,1013,11,78077,10,1,1379.5970414941726
2506,7157,754,1,54412,39,0,6587.287508392761
2507,7164,967,30,89640,11,1,1142.88487431487
2508,7168,235,15,26600,42,0,2018.7308209390271
2509,7183,661,33,48150,43,1,2219.530588038732
2510,7183,1367,30,89599,35,1,4019.455395849145
2511,7183,293,91,38692,9,0,350.4128288677412
2512,7183,583,19,77508,44,0,6925.535092366538
2513,7184,331,56,19673,36,0,1114.1401431962854
2514,7184,792,1,19161,28,0,1804.7266312524057
2515,7184,69,44,50872,43,0,3065.4181126402686
2516,7184,434,94,82055,45,0,4187.81248095039
2517,7184,908,27,43327,9,1,505.97110346066734
2518,7185,1044,75,16453,36,1,771.894928293138
2519,7185,544,14,64025,17,0,2478.265791074521
2520,7211,1001,124,57579,27,1,1059.1982747971688
2521,7217,1330,28,12799,43,1,1558.763223536396
2522,7219,540,121,32138,12,1,206.24300070372402
2523,7219,1214,25,65730,48,1,3645.961437659261
2524,7220,62,110,25468,33,0,593.5026767848037
2525,7220,70,78,12359,32,0,364.3782151596924
2526,7220,1498,101,55050,28,1,1355.2093696042823
2527,7220,358,83,90626,45,0,4471.617990375073
2528,7220,122,34,6378,34,0,375.0505577387069
2529,7220,573,102,81442,27,1,1242.0345800941104
2530,7220,502,121,92943,20,0,1697.7041109946638
2531,7220,432,14,15319,41,0,1483.622863040221
2532,7221,582,120,94362,46,1,2211.8964086577785
2533,7221,533,35,42556,34,0,1988.0816183824413
2534,7221,422,25,44562,16,0,1233.9547785118402
2535,7221,115,31,10945,45,0,785.0033164044778
2536,7221,987,120,18880,5,1,79.85293914309885
2537,7221,127,64,72286,29,0,2327.6212974322907
2538,7221,529,26,46363,4,1,195.17135599132646
2539,7221,582,28,38872,30,0,1952.155912421565
2540,7221,413,121,21962,26,0,552.6889284411907
2541,7235,1184,29,88692,24,1,2725.7287474358754
2542,7235,786,125,51371,50,0,2555.1075030946304
2543,7235,669,15,29992,3,0,194.3699838113073
2544,7235,717,69,42091,20,0,1163.3410889501733
2545,7235,123,4,4287,21,0,304.88872048302744
2546,7235,653,9,99287,31,1,3821.194040892337
2547,7236,445,91,84743,4,0,389.5514451338527
2548,7236,804,122,28669,45,1,805.7881409986584
2549,7236,897,88,70703,33,1,1765.6795115337393
2550,7236,574,81,50799,4,0,289.0929395286677
2551,7236,491,105,13132,18,0,385.0146794673364
2552,7236,1002,104,53695,18,1,772.4660030664195
2553,7236,845,48,65222,38,1,2975.7038292802035
2554,7236,605,17,11666,13,0,426.9030930161433
2555,7237,409,109,41601,4,0,141.92147844298256
2556,7237,81,53,82235,7,0,788.139485793459
2557,7237,668,72,77914,7,0,692.9937234101046
2558,7243,786,82,91968,43,0,4578.283579496888
2559,7243,115,80,17951,10,0,173.7622850188203
2560,7243,669,64,94769,44,0,6234.216644105355
2561,7243,547,43,22648,21,1,483.19481559015367
2562,7243,214,13,77920,30,0,4345.659598851936
2563,7243,407,26,80231,14,0,1982.0820531010638
2564,7244,269,79,98738,9,0,920.4679650733899
2565,7244,861,116,51662,31,1,977.7866943728901
2566,7244,412,92,71902,11,0,906.6920343767658
2567,7244,162,100,29619,3,0,68.7510763384389
2568,7244,672,59,85909,18,0,2128.7033203075644
2569,7244,533,71,51249,28,0,1962.2317487038881
2570,7244,148,18,21841,50,0,1905.4724830477194
2571,7244,272,42,14989,31,0,733.2058375435593
2572,7244,471,105,85450,35,0,2869.658395364897
2573,7244,100,91,56544,47,0,2409.0977935386613
2574,7244,295,40,39421,47,0,2952.275341663228
2575,7244,502,102,97937,48,0,4547.506924190706
2576,7244,122,96,77218,34,0,2735.4292301950436
2577,7244,489,22,41278,8,0,504.42672874800525
2578,7245,197,12,15896,8,0,252.34364343144583
2579,7266,670,70,36378,45,0,2238.660414197477
2580,7266,624,18,96095,33,0,6056.976795849682
2581,7267,347,53,65983,46,0,5029.0981672571415
2582,7267,331,32,77991,42,0,5810.209309992596
2583,7267,191,94,56916,8,0,528.3680250201869
2584,7267,566,45,77513,9,0,1115.5151953718325
2585,7267,1039,74,77199,11,1,664.3188848598793
2586,7267,537,68,88439,20,0,2624.4779869734994
2587,7267,297,36,77499,35,0,3981.5564556692216
2588,7268,1484,110,11767,4,1,76.70146104092692
2589,7268,486,6,43610,32,0,3272.4236059983755
2590,7268,604,27,98631,18,1,2106.2433176601894
2591,7268,206,85,57220,32,0,2030.1657181861797
2592,7268,379,79,45445,38,0,1793.5583761897387
2593,7268,588,44,94753,19,1,1718.5912311195284
2594,7278,776,41,65261,16,1,1035.4957344653271
2595,7285,932,64,34785,18,1,578.8895463122249
2596,7285,521,70,37386,21,1,568.3182059913985
2597,7285,675,37,31552,7,0,360.32061304784384
2598,7285,623,86,39475,14,1,368.78867986204654
2599,7285,240,73,73324,16,0,1451.2352845886624
2600,7285,253,52,98103,40,0,5528.490110788101
2601,7285,50,39,23982,6,0,209.22716517688508
2602,7285,762,98,64351,44,0,3184.3449501976497
2603,7286,404,52,12844,33,0,697.3958312632548
2604,7286,429,63,48149,48,0,2515.9966786103305
2605,7286,674,5,16955,21,0,1119.5151066857095
2606,7286,466,27,18982,33,0,1346.4449174932954
2607,7286,490,66,62385,1,0,83.67949522490646
2608,7286,58,60,52869,19,0,1184.2904770178225
2609,7286,487,96,60162,17,0,1152.9226536045658
2610,7286,489,49,41597,16,0,808.3943130510734
2611,7286,295,123,13032,45,0,662.5899239673129
2612,7286,627,16,39280,10,0,801.5821961764506
2613,7286,474,93,91691,33,0,3549.3989816857375
2614,7286,1105,80,73727,29,1,1823.4839632914745
2615,7286,720,81,81239,12,1,671.6184178827175
2616,7301,565,1,69252,5,1,588.036758000088
2617,7307,325,66,59238,46,0,3518.7966384403267
2618,7311,701,84,74833,1,0,80.43659753495062
2619,7312,742,3,72202,29,0,5236.98982350324
2620,7314,397,50,25325,47,0,1751.5675166869153
2621,7317,409,37,66758,17,0,1981.312384762736
2622,7318,503,123,50866,2,0,95.92407216595666
2623,7318,779,25,13191,4,1,92.6966127556341
2624,7319,776,91,50399,33,0,2431.4208899264813
2625,7319,1460,41,97967,41,1,4706.919216414093
2626,7319,1317,46,16560,13,1,404.32764988311675
2627,7320,426,86,97047,1,0,108.16829809187581
2628,7320,734,35,10747,23,0,792.2138479524228
2629,7320,277,11,70658,36,0,6190.218930611719
2630,7320,612,75,36039,43,0,1849.4528909701878
2631,7345,295,31,74478,40,0,5012.981512150154
2632,7345,918,25,52351,13,1,979.0496984537178
2633,7345,1127,53,95369,34,1,3263.449588849827
2634,7345,1001,72,66462,13,1,661.7676189511078
2635,7345,683,118,82842,31,0,2411.086091896098
2636,7345,723,97,19725,15,0,411.4618817241355
2637,7345,1496,67,3504,39,1,854.2398014361165
2638,7345,97,20,21537,38,0,1420.9518052402325
2639,7345,70,88,43615,42,0,1806.4728745494672
2640,7345,533,82,92101,46,1,2488.138552042443
2641,7345,732,108,73599,37,1,1563.5643933012298
2642,7345,1446,90,87458,18,1,1167.826535500546
2643,7346,473,102,9918,7,0,106.3221396718567
2644,7346,520,39,37228,11,0,735.4782941190708
2645,7346,609,29,96486,50,1,5257.94811337382
2646,7346,715,7,42032,24,1,1372.498755959388
2647,7346,739,28,51989,20,0,2003.3156211355176
2648,7346,760,110,8843,4,0,77.7066569305779
2649,7346,1437,14,15323,2,1,100.71429599041014
2650,7346,1284,112,37442,36,1,945.7807729721957
2651,7348,710,118,86889,35,0,2794.9671461515704
2652,7348,149,20,76574,46,0,6775.8874620992065
2653,7348,418,93,53478,31,0,2016.613084311333
2654,7348,139,106,52346,30,0,1531.896811243001
2655,7349,256,128,68010,18,0,1010.0303325030021
2656,7349,447,113,94062,38,0,3392.975595385976
2657,7349,217,30,28307,5,0,195.6892519923857
2658,7349,612,34,68723,47,0,6372.352320583936
2659,7349,508,76,51457,27,0,1940.9694558705808
2660,7349,388,45,70106,42,0,4191.373084075145
2661,7349,840,67,77088,12,1,781.5851023743011
2662,7349,847,113,85037,1,1,47.95466364593194
2663,7349,545,26,91165,33,1,3494.3073881876207
2664,7349,241,63,24209,44,0,1137.9137458407786
2665,7350,362,56,2777,48,0,504.01439372023196
2666,7350,1000,42,35968,27,1,1221.0560903132412
2667,7350,509,31,56247,48,0,5957.9226277778835
2668,7350,572,29,98111,7,1,692.3006963736635
2669,7350,754,26,55830,5,0,640.7266626281294
2670,7350,754,6,20624,10,0,620.3452025718124
2671,7350,362,115,74088,49,0,3574.488852522567
2672,7350,796,32,47267,12,1,641.7559549753446
2673,7350,464,71,35970,39,0,1716.3757089095134
2674,7350,266,121,78246,21,0,1360.5456864166913
2675,7350,701,5,6644,10,0,382.98085585794405
2676,7351,307,90,4369,44,0,370.8228817519047
2677,7351,318,122,34030,11,0,253.3912849765974
2678,7355,577,90,75470,40,0,3316.562603373217
2679,7357,764,9,48087,13,0,1426.0486777706099
2680,7358,591,11,12065,9,0,366.65497251957714
2681,7362,535,41,15131,43,0,1368.4554157614334
2682,7366,681,78,6495,36,1,425.71520460783717
2683,7366,865,114,86073,20,1,1003.420479284148
2684,7366,143,71,72242,2,0,167.89939632151865
2685,7366,472,33,74379,18,0,2027.3747702230617
2686,7367,189,43,37691,8,0,400.9361845104471
2687,7367,380,27,74388,21,0,2960.3435823255845
2688,7367,709,7,83765,18,0,4148.615248220736
2689,7368,144,125,13276,14,0,144.58619645830464
2690,7400,895,102,8886,26,1,339.4276768042852
2691,7400,143,37,27793,2,0,87.8612954605939
2692,7400,508,120,59273,17,0,955.2831598938925
2693,7400,1258,11,53302,25,1,2460.516594116598
2694,7400,837,54,45479,38,1,1559.3389268822086
2695,7401,181,37,56343,50,0,4381.9745349390105
2696,7401,82,109,52141,11,0,517.5397246971013
2697,7401,298,84,89268,50,0,4523.711428441978
2698,7401,106,92,48715,2,0,89.20259743172124
2699,7401,953,76,23533,39,1,942.693324617148
2700,7401,668,30,54381,35,1,2646.898138537966
2701,7401,634,70,95619,33,0,4088.875477374761
2702,7415,241,118,43071,14,0,446.21221502758715
2703,7417,614,11,44358,34,1,1605.4509123264766
2704,7428,454,56,10252,17,0,342.3733608463944
2705,7432,1477,30,44863,45,1,3184.4098214579158
2706,7432,528,2,7787,24,0,902.3602316777091
2707,7432,1393,78,29209,39,1,1180.79530278861
2708,7432,1328,68,62347,28,1,1653.904118895298
2709,7432,783,14,98634,9,1,1262.7552955555664
2710,7432,1366,15,45517,30,1,2084.3053264417017
2711,7433,365,87,85882,44,0,4498.0095278511835
2712,7433,659,57,88712,4,0,511.0605080306363
2713,7433,648,52,34765,46,0,2357.964170830989
2714,7433,1062,128,3141,47,1,382.7576627514884
2715,7433,518,97,49305,19,0,841.3246326494981
2716,7433,588,96,73309,47,0,3989.6972457393176
2717,7433,589,14,22201,9,0,574.1128405304216
2718,7433,155,26,69775,30,0,3586.1509755409343
2719,7434,651,122,77860,33,0,2436.0388454029016
2720,7434,654,8,54053,39,1,3546.46064217704
2721,7434,101,24,68789,24,0,3117.2119911399086
2722,7434,531,40,49514,10,0,780.8819471106607
2723,7434,1214,40,3611,5,1,104.11750189030307
2724,7457,1184,91,99138,50,1,3670.6570309254835
2725,7493,746,15,1675,39,0,1176.4629194040197
2726,7494,780,51,72156,19,0,2580.4925226331916
2727,7494,450,100,63574,15,0,1037.198964599503
2728,7494,783,99,67696,38,0,2861.7972780285027
2729,7494,372,124,2927,47,0,380.0076008458014
2730,7494,862,51,96519,6,1,587.0412457759332
2731,7494,159,88,2279,24,0,102.40305863676426
2732,7494,256,124,33120,36,0,869.8552196385841
2733,7494,390,105,34095,4,0,142.61698105504863
2734,7494,677,122,82973,5,0,384.11234654294856
2735,7494,272,85,85353,10,0,822.2175529389348
2736,7495,130,27,41896,17,0,1208.6446339679808
2737,7495,238,45,58906,50,0,4824.533500365188
2738,7495,667,102,52940,39,0,2720.820403728134
2739,7495,612,106,48446,15,0,730.587057715225
2740,7495,814,74,94781,43,1,2852.0459320208597
2741,7495,74,78,20649,10,0,199.14787162294687
2742,7509,212,52,75233,50,0,5543.025636472845
2743,7515,414,52,17818,38,0,1034.6175474057954
2744,7518,1018,68,68573,47,1,2630.9499659586727
2745,7553,1186,97,99606,44,1,3013.973804609697
2746,7553,1339,97,13996,17,1,357.09266863573873
2747,7553,457,70,8857,6,0,107.67764059910685
2748,7554,1014,41,26730,29,1,1032.1300573411886
2749,7554,622,100,42476,28,0,1027.679819024268
2750,7554,224,50,10298,28,0,399.8101087797307
2751,7554,457,100,59221,25,0,1284.574097952586
2752,7554,197,88,63118,24,0,1699.31149398322
2753,7554,1072,19,53794,13,1,1276.4773138127425
2754,7555,797,19,16255,25,0,1240.3338057426492
2755,7561,1162,69,95357,24,1,1976.201022727097
2756,7561,545,71,18825,7,0,169.22444601343776
2757,7561,386,69,39817,14,0,650.4172867098094
2758,7561,279,90,97169,40,0,4029.0199983876355
2759,7561,976,47,21139,48,1,1540.093716138595
2760,7562,1424,87,72583,19,1,1137.9057733560187
2761,7562,1176,103,1508,40,1,477.29933425120555
2762,7658,419,64,81269,22,0,2231.1533649655594
2763,7662,1265,123,88161,32,1,2042.644937722406
2764,7663,869,26,92533,3,1,376.73387183732945
2765,7664,708,95,99981,18,1,1208.4653913201885
2766,7664,1174,48,65529,16,1,1086.7174950455958
2767,7664,695,57,5707,7,0,153.54939827166353
2768,7664,542,92,45883,4,0,192.0276672734584
2769,7664,438,80,83690,32,0,3574.186543891098
2770,7664,65,80,49762,40,0,1513.5260267620943
2771,7664,1468,31,53860,3,1,222.43608919773015
2772,7664,598,34,97219,17,1,1833.9966567806823
2773,7664,1059,63,22737,14,1,413.5960989784547
2774,7665,229,2,6541,34,0,779.5934794631137
2775,7665,279,83,87967,36,0,3760.508170205946
2776,7665,474,31,66310,43,0,5317.807869407695
2777,7665,1179,24,77735,44,1,5087.8808045826845
2778,7665,1233,120,9373,20,1,325.8820370253706
2779,7665,1238,66,15982,47,1,1225.9272928745113
2780,7665,656,51,6603,20,0,458.8370105333248
2781,7665,586,114,44949,29,0,1020.5920103839267
2782,7723,577,40,25320,13,0,539.8104812406685
2783,7726,395,44,7274,44,0,729.7620854300227
2784,7748,796,112,92090,24,0,1974.8646903014815
2785,7749,839,55,72156,37,1,2418.5966947713464
2786,7774,99,79,58506,5,0,363.81172913363343
2787,7783,237,68,8395,28,0,368.28489901989803
2788,7822,459,7,85905,46,0,8843.295723556326
2789,7823,1365,102,31425,13,1,379.50476249610966
2790,7838,75,49,27526,2,0,75.58364986180105
2791,7843,638,115,80770,14,0,1071.2734397607971
2792,7844,940,48,25726,7,1,257.76326563401346
2793,7857,585,68,8394,25,0,487.73378174003227
2794,7862,519,51,71522,23,0,2763.429339504526
2795,7865,941,42,27865,5,1,197.57025565544404
2796,7882,494,28,64079,29,0,3732.135739972906
